;DATE;WEEK_DAY;MONTH;TIME;ASS_ASSIGNMENT;ASS_ID;CSPL_RECEIVED_CALLS;CSPL_CALLS
576344;(1260, 298, 25, 10, 2011);2;10;1260;Téléphonie;35;19;19
576382;(1290, 298, 25, 10, 2011);2;10;1290;Téléphonie;35;15;16
576420;(1320, 298, 25, 10, 2011);2;10;1320;Téléphonie;35;6;6
576455;(1410, 298, 25, 10, 2011);2;10;1410;Téléphonie;35;6;6
576489;(0, 299, 26, 10, 2011);3;10;0;Téléphonie;35;5;5
576522;(30, 299, 26, 10, 2011);3;10;30;Téléphonie;35;1;1
576555;(60, 299, 26, 10, 2011);3;10;60;Téléphonie;35;4;4
576588;(90, 299, 26, 10, 2011);3;10;90;Téléphonie;35;1;1
576621;(120, 299, 26, 10, 2011);3;10;120;Téléphonie;35;3;3
576654;(150, 299, 26, 10, 2011);3;10;150;Téléphonie;35;5;5
576687;(180, 299, 26, 10, 2011);3;10;180;Téléphonie;35;4;4
576718;(240, 299, 26, 10, 2011);3;10;240;Téléphonie;35;3;3
576749;(270, 299, 26, 10, 2011);3;10;270;Téléphonie;35;4;4
576780;(300, 299, 26, 10, 2011);3;10;300;Téléphonie;35;0;0
576811;(330, 299, 26, 10, 2011);3;10;330;Téléphonie;35;2;2
576842;(360, 299, 26, 10, 2011);3;10;360;Téléphonie;35;2;2
576878;(390, 299, 26, 10, 2011);3;10;390;Téléphonie;35;8;8
576917;(420, 299, 26, 10, 2011);3;10;420;Téléphonie;35;4;4
576959;(450, 299, 26, 10, 2011);3;10;450;Téléphonie;35;17;17
577005;(480, 299, 26, 10, 2011);3;10;480;Téléphonie;35;36;37
577055;(510, 299, 26, 10, 2011);3;10;510;Téléphonie;35;43;44
577106;(540, 299, 26, 10, 2011);3;10;540;Téléphonie;35;72;72
577157;(570, 299, 26, 10, 2011);3;10;570;Téléphonie;35;97;99
577208;(600, 299, 26, 10, 2011);3;10;600;Téléphonie;35;115;116
577259;(630, 299, 26, 10, 2011);3;10;630;Téléphonie;35;116;116
577310;(660, 299, 26, 10, 2011);3;10;660;Téléphonie;35;103;104
577361;(690, 299, 26, 10, 2011);3;10;690;Téléphonie;35;103;105
577411;(720, 299, 26, 10, 2011);3;10;720;Téléphonie;35;73;75
577461;(750, 299, 26, 10, 2011);3;10;750;Téléphonie;35;65;65
577510;(780, 299, 26, 10, 2011);3;10;780;Téléphonie;35;74;74
577561;(810, 299, 26, 10, 2011);3;10;810;Téléphonie;35;72;74
577613;(840, 299, 26, 10, 2011);3;10;840;Téléphonie;35;92;92
577664;(870, 299, 26, 10, 2011);3;10;870;Téléphonie;35;97;98
577715;(900, 299, 26, 10, 2011);3;10;900;Téléphonie;35;99;101
577767;(930, 299, 26, 10, 2011);3;10;930;Téléphonie;35;80;81
577818;(960, 299, 26, 10, 2011);3;10;960;Téléphonie;35;78;79
577868;(990, 299, 26, 10, 2011);3;10;990;Téléphonie;35;100;102
577916;(1020, 299, 26, 10, 2011);3;10;1020;Téléphonie;35;71;72
577962;(1050, 299, 26, 10, 2011);3;10;1050;Téléphonie;35;41;41
578008;(1080, 299, 26, 10, 2011);3;10;1080;Téléphonie;35;37;38
578049;(1110, 299, 26, 10, 2011);3;10;1110;Téléphonie;35;31;31
578090;(1140, 299, 26, 10, 2011);3;10;1140;Téléphonie;35;27;28
578131;(1170, 299, 26, 10, 2011);3;10;1170;Téléphonie;35;18;19
578169;(1200, 299, 26, 10, 2011);3;10;1200;Téléphonie;35;15;16
578207;(1230, 299, 26, 10, 2011);3;10;1230;Téléphonie;35;22;23
578244;(1260, 299, 26, 10, 2011);3;10;1260;Téléphonie;35;9;9
578281;(1290, 299, 26, 10, 2011);3;10;1290;Téléphonie;35;6;6
578318;(1320, 299, 26, 10, 2011);3;10;1320;Téléphonie;35;4;4
578352;(1350, 299, 26, 10, 2011);3;10;1350;Téléphonie;35;3;3
578388;(1380, 299, 26, 10, 2011);3;10;1380;Téléphonie;35;5;5
578421;(1410, 299, 26, 10, 2011);3;10;1410;Téléphonie;35;4;4
578453;(0, 300, 27, 10, 2011);4;10;0;Téléphonie;35;1;1
578486;(30, 300, 27, 10, 2011);4;10;30;Téléphonie;35;2;2
578518;(60, 300, 27, 10, 2011);4;10;60;Téléphonie;35;1;1
578550;(90, 300, 27, 10, 2011);4;10;90;Téléphonie;35;3;3
578582;(120, 300, 27, 10, 2011);4;10;120;Téléphonie;35;1;1
578614;(150, 300, 27, 10, 2011);4;10;150;Téléphonie;35;0;0
578646;(180, 300, 27, 10, 2011);4;10;180;Téléphonie;35;0;0
578678;(210, 300, 27, 10, 2011);4;10;210;Téléphonie;35;1;1
578710;(240, 300, 27, 10, 2011);4;10;240;Téléphonie;35;2;2
578742;(270, 300, 27, 10, 2011);4;10;270;Téléphonie;35;2;2
578774;(300, 300, 27, 10, 2011);4;10;300;Téléphonie;35;3;3
578806;(330, 300, 27, 10, 2011);4;10;330;Téléphonie;35;1;1
578838;(360, 300, 27, 10, 2011);4;10;360;Téléphonie;35;3;3
578875;(390, 300, 27, 10, 2011);4;10;390;Téléphonie;35;0;0
578913;(420, 300, 27, 10, 2011);4;10;420;Téléphonie;35;11;11
578957;(450, 300, 27, 10, 2011);4;10;450;Téléphonie;35;12;12
579005;(480, 300, 27, 10, 2011);4;10;480;Téléphonie;35;21;22
579055;(510, 300, 27, 10, 2011);4;10;510;Téléphonie;35;49;49
579106;(540, 300, 27, 10, 2011);4;10;540;Téléphonie;35;70;71
579157;(570, 300, 27, 10, 2011);4;10;570;Téléphonie;35;93;95
579208;(600, 300, 27, 10, 2011);4;10;600;Téléphonie;35;93;94
579259;(630, 300, 27, 10, 2011);4;10;630;Téléphonie;35;94;94
579310;(660, 300, 27, 10, 2011);4;10;660;Téléphonie;35;100;100
579361;(690, 300, 27, 10, 2011);4;10;690;Téléphonie;35;86;88
579412;(720, 300, 27, 10, 2011);4;10;720;Téléphonie;35;44;44
579462;(750, 300, 27, 10, 2011);4;10;750;Téléphonie;35;55;55
579513;(780, 300, 27, 10, 2011);4;10;780;Téléphonie;35;59;60
579564;(810, 300, 27, 10, 2011);4;10;810;Téléphonie;35;66;67
579615;(840, 300, 27, 10, 2011);4;10;840;Téléphonie;35;82;84
579666;(870, 300, 27, 10, 2011);4;10;870;Téléphonie;35;86;87
579717;(900, 300, 27, 10, 2011);4;10;900;Téléphonie;35;75;75
579768;(930, 300, 27, 10, 2011);4;10;930;Téléphonie;35;69;69
579819;(960, 300, 27, 10, 2011);4;10;960;Téléphonie;35;88;88
579869;(990, 300, 27, 10, 2011);4;10;990;Téléphonie;35;74;74
579917;(1020, 300, 27, 10, 2011);4;10;1020;Téléphonie;35;57;57
579963;(1050, 300, 27, 10, 2011);4;10;1050;Téléphonie;35;62;63
580004;(1080, 300, 27, 10, 2011);4;10;1080;Téléphonie;35;37;37
580043;(1110, 300, 27, 10, 2011);4;10;1110;Téléphonie;35;30;30
580082;(1140, 300, 27, 10, 2011);4;10;1140;Téléphonie;35;32;32
580120;(1170, 300, 27, 10, 2011);4;10;1170;Téléphonie;35;37;37
580158;(1200, 300, 27, 10, 2011);4;10;1200;Téléphonie;35;21;21
580195;(1230, 300, 27, 10, 2011);4;10;1230;Téléphonie;35;13;13
580231;(1260, 300, 27, 10, 2011);4;10;1260;Téléphonie;35;15;15
580268;(1290, 300, 27, 10, 2011);4;10;1290;Téléphonie;35;14;14
580305;(1320, 300, 27, 10, 2011);4;10;1320;Téléphonie;35;5;6
580339;(1350, 300, 27, 10, 2011);4;10;1350;Téléphonie;35;9;9
580374;(1380, 300, 27, 10, 2011);4;10;1380;Téléphonie;35;7;7
580409;(1410, 300, 27, 10, 2011);4;10;1410;Téléphonie;35;5;5
580441;(0, 301, 28, 10, 2011);5;10;0;Téléphonie;35;8;8
580473;(30, 301, 28, 10, 2011);5;10;30;Téléphonie;35;2;2
580506;(60, 301, 28, 10, 2011);5;10;60;Téléphonie;35;4;4
580539;(90, 301, 28, 10, 2011);5;10;90;Téléphonie;35;1;1
580572;(120, 301, 28, 10, 2011);5;10;120;Téléphonie;35;2;2
580605;(150, 301, 28, 10, 2011);5;10;150;Téléphonie;35;1;1
580638;(180, 301, 28, 10, 2011);5;10;180;Téléphonie;35;1;1
580671;(210, 301, 28, 10, 2011);5;10;210;Téléphonie;35;0;0
580704;(240, 301, 28, 10, 2011);5;10;240;Téléphonie;35;0;0
580737;(270, 301, 28, 10, 2011);5;10;270;Téléphonie;35;2;2
580770;(300, 301, 28, 10, 2011);5;10;300;Téléphonie;35;2;2
580803;(330, 301, 28, 10, 2011);5;10;330;Téléphonie;35;0;0
580836;(360, 301, 28, 10, 2011);5;10;360;Téléphonie;35;4;4
580872;(390, 301, 28, 10, 2011);5;10;390;Téléphonie;35;2;2
580910;(420, 301, 28, 10, 2011);5;10;420;Téléphonie;35;6;6
580952;(450, 301, 28, 10, 2011);5;10;450;Téléphonie;35;6;6
580999;(480, 301, 28, 10, 2011);5;10;480;Téléphonie;35;16;16
581048;(510, 301, 28, 10, 2011);5;10;510;Téléphonie;35;37;37
581097;(540, 301, 28, 10, 2011);5;10;540;Téléphonie;35;84;84
581146;(570, 301, 28, 10, 2011);5;10;570;Téléphonie;35;86;88
581195;(600, 301, 28, 10, 2011);5;10;600;Téléphonie;35;73;74
581244;(630, 301, 28, 10, 2011);5;10;630;Téléphonie;35;81;81
581293;(660, 301, 28, 10, 2011);5;10;660;Téléphonie;35;91;91
581342;(690, 301, 28, 10, 2011);5;10;690;Téléphonie;35;95;99
581391;(720, 301, 28, 10, 2011);5;10;720;Téléphonie;35;56;56
581441;(750, 301, 28, 10, 2011);5;10;750;Téléphonie;35;61;61
581493;(780, 301, 28, 10, 2011);5;10;780;Téléphonie;35;50;50
581545;(810, 301, 28, 10, 2011);5;10;810;Téléphonie;35;64;64
581596;(840, 301, 28, 10, 2011);5;10;840;Téléphonie;35;94;96
581647;(870, 301, 28, 10, 2011);5;10;870;Téléphonie;35;86;87
581698;(900, 301, 28, 10, 2011);5;10;900;Téléphonie;35;114;115
581749;(930, 301, 28, 10, 2011);5;10;930;Téléphonie;35;95;95
581799;(960, 301, 28, 10, 2011);5;10;960;Téléphonie;35;76;76
581849;(990, 301, 28, 10, 2011);5;10;990;Téléphonie;35;82;84
581898;(1020, 301, 28, 10, 2011);5;10;1020;Téléphonie;35;73;73
581945;(1050, 301, 28, 10, 2011);5;10;1050;Téléphonie;35;71;72
581989;(1080, 301, 28, 10, 2011);5;10;1080;Téléphonie;35;45;45
582031;(1110, 301, 28, 10, 2011);5;10;1110;Téléphonie;35;29;29
582071;(1140, 301, 28, 10, 2011);5;10;1140;Téléphonie;35;28;29
582110;(1170, 301, 28, 10, 2011);5;10;1170;Téléphonie;35;30;30
582148;(1200, 301, 28, 10, 2011);5;10;1200;Téléphonie;35;29;29
582185;(1230, 301, 28, 10, 2011);5;10;1230;Téléphonie;35;21;22
582220;(1260, 301, 28, 10, 2011);5;10;1260;Téléphonie;35;29;29
582257;(1290, 301, 28, 10, 2011);5;10;1290;Téléphonie;35;24;25
582294;(1320, 301, 28, 10, 2011);5;10;1320;Téléphonie;35;6;6
582328;(1350, 301, 28, 10, 2011);5;10;1350;Téléphonie;35;4;4
582361;(1380, 301, 28, 10, 2011);5;10;1380;Téléphonie;35;5;5
582393;(1410, 301, 28, 10, 2011);5;10;1410;Téléphonie;35;2;2
582422;(0, 302, 29, 10, 2011);6;10;0;Téléphonie;35;3;3
582453;(30, 302, 29, 10, 2011);6;10;30;Téléphonie;35;13;13
582483;(60, 302, 29, 10, 2011);6;10;60;Téléphonie;35;3;3
582513;(90, 302, 29, 10, 2011);6;10;90;Téléphonie;35;4;4
582542;(120, 302, 29, 10, 2011);6;10;120;Téléphonie;35;2;2
582571;(150, 302, 29, 10, 2011);6;10;150;Téléphonie;35;0;0
582600;(180, 302, 29, 10, 2011);6;10;180;Téléphonie;35;0;0
582629;(210, 302, 29, 10, 2011);6;10;210;Téléphonie;35;2;2
582658;(240, 302, 29, 10, 2011);6;10;240;Téléphonie;35;1;1
582687;(270, 302, 29, 10, 2011);6;10;270;Téléphonie;35;0;0
582717;(300, 302, 29, 10, 2011);6;10;300;Téléphonie;35;2;2
582746;(330, 302, 29, 10, 2011);6;10;330;Téléphonie;35;2;2
582777;(360, 302, 29, 10, 2011);6;10;360;Téléphonie;35;2;2
582811;(390, 302, 29, 10, 2011);6;10;390;Téléphonie;35;4;4
582847;(420, 302, 29, 10, 2011);6;10;420;Téléphonie;35;2;2
582884;(450, 302, 29, 10, 2011);6;10;450;Téléphonie;35;5;5
582922;(480, 302, 29, 10, 2011);6;10;480;Téléphonie;35;10;10
582959;(510, 302, 29, 10, 2011);6;10;510;Téléphonie;35;24;24
582996;(540, 302, 29, 10, 2011);6;10;540;Téléphonie;35;35;36
583033;(570, 302, 29, 10, 2011);6;10;570;Téléphonie;35;40;40
583070;(600, 302, 29, 10, 2011);6;10;600;Téléphonie;35;38;38
583107;(630, 302, 29, 10, 2011);6;10;630;Téléphonie;35;37;37
583144;(660, 302, 29, 10, 2011);6;10;660;Téléphonie;35;45;45
583181;(690, 302, 29, 10, 2011);6;10;690;Téléphonie;35;48;48
583218;(720, 302, 29, 10, 2011);6;10;720;Téléphonie;35;43;43
583255;(750, 302, 29, 10, 2011);6;10;750;Téléphonie;35;35;35
583292;(780, 302, 29, 10, 2011);6;10;780;Téléphonie;35;34;34
583329;(810, 302, 29, 10, 2011);6;10;810;Téléphonie;35;37;38
583366;(840, 302, 29, 10, 2011);6;10;840;Téléphonie;35;34;34
583403;(870, 302, 29, 10, 2011);6;10;870;Téléphonie;35;40;40
583441;(900, 302, 29, 10, 2011);6;10;900;Téléphonie;35;28;28
583478;(930, 302, 29, 10, 2011);6;10;930;Téléphonie;35;42;42
583514;(960, 302, 29, 10, 2011);6;10;960;Téléphonie;35;41;41
583550;(990, 302, 29, 10, 2011);6;10;990;Téléphonie;35;26;26
583586;(1020, 302, 29, 10, 2011);6;10;1020;Téléphonie;35;29;29
583622;(1050, 302, 29, 10, 2011);6;10;1050;Téléphonie;35;26;26
583658;(1080, 302, 29, 10, 2011);6;10;1080;Téléphonie;35;25;25
583693;(1110, 302, 29, 10, 2011);6;10;1110;Téléphonie;35;14;14
583728;(1140, 302, 29, 10, 2011);6;10;1140;Téléphonie;35;21;21
583763;(1170, 302, 29, 10, 2011);6;10;1170;Téléphonie;35;14;14
583798;(1200, 302, 29, 10, 2011);6;10;1200;Téléphonie;35;16;16
583833;(1230, 302, 29, 10, 2011);6;10;1230;Téléphonie;35;13;13
583868;(1260, 302, 29, 10, 2011);6;10;1260;Téléphonie;35;14;14
583902;(1290, 302, 29, 10, 2011);6;10;1290;Téléphonie;35;9;9
583937;(1320, 302, 29, 10, 2011);6;10;1320;Téléphonie;35;2;2
583970;(1350, 302, 29, 10, 2011);6;10;1350;Téléphonie;35;1;1
584004;(1380, 302, 29, 10, 2011);6;10;1380;Téléphonie;35;5;5
584038;(1410, 302, 29, 10, 2011);6;10;1410;Téléphonie;35;1;1
584071;(0, 303, 30, 10, 2011);0;10;0;Téléphonie;35;3;3
584104;(30, 303, 30, 10, 2011);0;10;30;Téléphonie;35;1;1
584136;(60, 303, 30, 10, 2011);0;10;60;Téléphonie;35;0;0
584168;(90, 303, 30, 10, 2011);0;10;90;Téléphonie;35;0;0
584201;(120, 303, 30, 10, 2011);0;10;120;Téléphonie;35;0;0
584234;(150, 303, 30, 10, 2011);0;10;150;Téléphonie;35;2;2
584266;(180, 303, 30, 10, 2011);0;10;180;Téléphonie;35;0;0
584298;(210, 303, 30, 10, 2011);0;10;210;Téléphonie;35;2;2
584330;(240, 303, 30, 10, 2011);0;10;240;Téléphonie;35;1;1
584362;(270, 303, 30, 10, 2011);0;10;270;Téléphonie;35;0;0
584394;(300, 303, 30, 10, 2011);0;10;300;Téléphonie;35;4;4
584426;(330, 303, 30, 10, 2011);0;10;330;Téléphonie;35;2;2
584458;(360, 303, 30, 10, 2011);0;10;360;Téléphonie;35;2;2
584494;(390, 303, 30, 10, 2011);0;10;390;Téléphonie;35;2;2
584531;(420, 303, 30, 10, 2011);0;10;420;Téléphonie;35;1;1
584568;(450, 303, 30, 10, 2011);0;10;450;Téléphonie;35;2;2
584603;(480, 303, 30, 10, 2011);0;10;480;Téléphonie;35;5;5
584637;(510, 303, 30, 10, 2011);0;10;510;Téléphonie;35;3;3
584671;(540, 303, 30, 10, 2011);0;10;540;Téléphonie;35;16;16
584706;(570, 303, 30, 10, 2011);0;10;570;Téléphonie;35;6;6
584740;(600, 303, 30, 10, 2011);0;10;600;Téléphonie;35;11;11
584774;(630, 303, 30, 10, 2011);0;10;630;Téléphonie;35;19;20
584808;(660, 303, 30, 10, 2011);0;10;660;Téléphonie;35;16;16
584842;(690, 303, 30, 10, 2011);0;10;690;Téléphonie;35;15;15
584876;(720, 303, 30, 10, 2011);0;10;720;Téléphonie;35;12;12
584910;(750, 303, 30, 10, 2011);0;10;750;Téléphonie;35;11;11
584944;(780, 303, 30, 10, 2011);0;10;780;Téléphonie;35;14;14
584978;(810, 303, 30, 10, 2011);0;10;810;Téléphonie;35;15;15
585012;(840, 303, 30, 10, 2011);0;10;840;Téléphonie;35;17;17
585046;(870, 303, 30, 10, 2011);0;10;870;Téléphonie;35;16;16
585080;(900, 303, 30, 10, 2011);0;10;900;Téléphonie;35;19;19
585114;(930, 303, 30, 10, 2011);0;10;930;Téléphonie;35;19;20
585148;(960, 303, 30, 10, 2011);0;10;960;Téléphonie;35;12;12
585182;(990, 303, 30, 10, 2011);0;10;990;Téléphonie;35;10;10
585216;(1020, 303, 30, 10, 2011);0;10;1020;Téléphonie;35;15;15
585250;(1050, 303, 30, 10, 2011);0;10;1050;Téléphonie;35;7;7
585284;(1080, 303, 30, 10, 2011);0;10;1080;Téléphonie;35;14;14
585318;(1110, 303, 30, 10, 2011);0;10;1110;Téléphonie;35;12;13
585352;(1140, 303, 30, 10, 2011);0;10;1140;Téléphonie;35;14;15
585386;(1170, 303, 30, 10, 2011);0;10;1170;Téléphonie;35;13;13
585420;(1200, 303, 30, 10, 2011);0;10;1200;Téléphonie;35;13;13
585454;(1230, 303, 30, 10, 2011);0;10;1230;Téléphonie;35;4;4
585487;(1260, 303, 30, 10, 2011);0;10;1260;Téléphonie;35;10;10
585521;(1290, 303, 30, 10, 2011);0;10;1290;Téléphonie;35;5;5
585554;(1320, 303, 30, 10, 2011);0;10;1320;Téléphonie;35;3;3
585586;(1350, 303, 30, 10, 2011);0;10;1350;Téléphonie;35;2;2
585619;(1380, 303, 30, 10, 2011);0;10;1380;Téléphonie;35;3;3
585652;(1410, 303, 30, 10, 2011);0;10;1410;Téléphonie;35;3;3
585684;(0, 304, 31, 10, 2011);1;10;0;Téléphonie;35;2;2
585716;(30, 304, 31, 10, 2011);1;10;30;Téléphonie;35;1;1
585748;(60, 304, 31, 10, 2011);1;10;60;Téléphonie;35;1;1
585780;(90, 304, 31, 10, 2011);1;10;90;Téléphonie;35;0;0
585812;(120, 304, 31, 10, 2011);1;10;120;Téléphonie;35;2;2
585844;(150, 304, 31, 10, 2011);1;10;150;Téléphonie;35;1;1
585876;(180, 304, 31, 10, 2011);1;10;180;Téléphonie;35;0;0
585908;(210, 304, 31, 10, 2011);1;10;210;Téléphonie;35;4;4
585940;(240, 304, 31, 10, 2011);1;10;240;Téléphonie;35;1;1
585972;(270, 304, 31, 10, 2011);1;10;270;Téléphonie;35;1;1
586004;(300, 304, 31, 10, 2011);1;10;300;Téléphonie;35;0;0
586036;(330, 304, 31, 10, 2011);1;10;330;Téléphonie;35;2;2
586068;(360, 304, 31, 10, 2011);1;10;360;Téléphonie;35;5;5
586103;(390, 304, 31, 10, 2011);1;10;390;Téléphonie;35;4;4
586140;(420, 304, 31, 10, 2011);1;10;420;Téléphonie;35;9;9
586180;(450, 304, 31, 10, 2011);1;10;450;Téléphonie;35;17;17
586219;(480, 304, 31, 10, 2011);1;10;480;Téléphonie;35;35;35
586260;(510, 304, 31, 10, 2011);1;10;510;Téléphonie;35;45;45
586301;(540, 304, 31, 10, 2011);1;10;540;Téléphonie;35;107;107
586342;(570, 304, 31, 10, 2011);1;10;570;Téléphonie;35;91;91
586383;(600, 304, 31, 10, 2011);1;10;600;Téléphonie;35;101;102
586425;(630, 304, 31, 10, 2011);1;10;630;Téléphonie;35;110;110
586466;(660, 304, 31, 10, 2011);1;10;660;Téléphonie;35;96;98
586507;(690, 304, 31, 10, 2011);1;10;690;Téléphonie;35;86;86
586548;(720, 304, 31, 10, 2011);1;10;720;Téléphonie;35;63;63
586588;(750, 304, 31, 10, 2011);1;10;750;Téléphonie;35;72;74
586628;(780, 304, 31, 10, 2011);1;10;780;Téléphonie;35;61;62
586669;(810, 304, 31, 10, 2011);1;10;810;Téléphonie;35;49;49
586710;(840, 304, 31, 10, 2011);1;10;840;Téléphonie;35;82;84
586751;(870, 304, 31, 10, 2011);1;10;870;Téléphonie;35;89;89
586794;(900, 304, 31, 10, 2011);1;10;900;Téléphonie;35;83;85
586837;(930, 304, 31, 10, 2011);1;10;930;Téléphonie;35;74;74
586880;(960, 304, 31, 10, 2011);1;10;960;Téléphonie;35;78;78
586923;(990, 304, 31, 10, 2011);1;10;990;Téléphonie;35;72;73
586966;(1020, 304, 31, 10, 2011);1;10;1020;Téléphonie;35;61;62
587007;(1050, 304, 31, 10, 2011);1;10;1050;Téléphonie;35;51;51
587048;(1080, 304, 31, 10, 2011);1;10;1080;Téléphonie;35;44;44
587088;(1110, 304, 31, 10, 2011);1;10;1110;Téléphonie;35;40;40
587128;(1140, 304, 31, 10, 2011);1;10;1140;Téléphonie;35;29;29
587167;(1170, 304, 31, 10, 2011);1;10;1170;Téléphonie;35;16;16
587206;(1200, 304, 31, 10, 2011);1;10;1200;Téléphonie;35;21;21
587243;(1230, 304, 31, 10, 2011);1;10;1230;Téléphonie;35;26;26
587280;(1260, 304, 31, 10, 2011);1;10;1260;Téléphonie;35;15;15
587317;(1290, 304, 31, 10, 2011);1;10;1290;Téléphonie;35;8;8
587354;(1320, 304, 31, 10, 2011);1;10;1320;Téléphonie;35;11;11
587389;(1350, 304, 31, 10, 2011);1;10;1350;Téléphonie;35;9;9
587426;(1380, 304, 31, 10, 2011);1;10;1380;Téléphonie;35;5;5
587460;(1410, 304, 31, 10, 2011);1;10;1410;Téléphonie;35;1;1
587494;(0, 305, 1, 11, 2011);2;11;0;Téléphonie;35;2;2
587528;(30, 305, 1, 11, 2011);2;11;30;Téléphonie;35;3;4
587561;(60, 305, 1, 11, 2011);2;11;60;Téléphonie;35;2;2
587594;(90, 305, 1, 11, 2011);2;11;90;Téléphonie;35;1;1
587627;(120, 305, 1, 11, 2011);2;11;120;Téléphonie;35;1;1
587660;(150, 305, 1, 11, 2011);2;11;150;Téléphonie;35;2;2
587693;(180, 305, 1, 11, 2011);2;11;180;Téléphonie;35;2;2
587726;(210, 305, 1, 11, 2011);2;11;210;Téléphonie;35;0;0
587759;(240, 305, 1, 11, 2011);2;11;240;Téléphonie;35;3;3
587792;(270, 305, 1, 11, 2011);2;11;270;Téléphonie;35;0;0
587825;(300, 305, 1, 11, 2011);2;11;300;Téléphonie;35;0;0
587858;(330, 305, 1, 11, 2011);2;11;330;Téléphonie;35;1;1
587891;(360, 305, 1, 11, 2011);2;11;360;Téléphonie;35;2;2
587925;(390, 305, 1, 11, 2011);2;11;390;Téléphonie;35;4;4
587961;(420, 305, 1, 11, 2011);2;11;420;Téléphonie;35;3;3
588002;(450, 305, 1, 11, 2011);2;11;450;Téléphonie;35;4;5
588040;(480, 305, 1, 11, 2011);2;11;480;Téléphonie;35;6;7
588079;(510, 305, 1, 11, 2011);2;11;510;Téléphonie;35;6;6
588118;(540, 305, 1, 11, 2011);2;11;540;Téléphonie;35;10;10
588157;(570, 305, 1, 11, 2011);2;11;570;Téléphonie;35;13;13
588196;(600, 305, 1, 11, 2011);2;11;600;Téléphonie;35;17;18
588235;(630, 305, 1, 11, 2011);2;11;630;Téléphonie;35;28;28
588274;(660, 305, 1, 11, 2011);2;11;660;Téléphonie;35;27;27
588313;(690, 305, 1, 11, 2011);2;11;690;Téléphonie;35;26;26
588352;(720, 305, 1, 11, 2011);2;11;720;Téléphonie;35;22;22
588392;(750, 305, 1, 11, 2011);2;11;750;Téléphonie;35;17;17
588433;(780, 305, 1, 11, 2011);2;11;780;Téléphonie;35;20;20
588474;(810, 305, 1, 11, 2011);2;11;810;Téléphonie;35;25;25
588515;(840, 305, 1, 11, 2011);2;11;840;Téléphonie;35;20;20
588556;(870, 305, 1, 11, 2011);2;11;870;Téléphonie;35;29;31
588597;(900, 305, 1, 11, 2011);2;11;900;Téléphonie;35;23;24
588638;(930, 305, 1, 11, 2011);2;11;930;Téléphonie;35;24;24
588679;(960, 305, 1, 11, 2011);2;11;960;Téléphonie;35;22;23
588719;(990, 305, 1, 11, 2011);2;11;990;Téléphonie;35;28;28
588758;(1020, 305, 1, 11, 2011);2;11;1020;Téléphonie;35;27;27
588797;(1050, 305, 1, 11, 2011);2;11;1050;Téléphonie;35;30;30
588836;(1080, 305, 1, 11, 2011);2;11;1080;Téléphonie;35;40;40
588875;(1110, 305, 1, 11, 2011);2;11;1110;Téléphonie;35;27;27
588914;(1140, 305, 1, 11, 2011);2;11;1140;Téléphonie;35;14;15
588953;(1170, 305, 1, 11, 2011);2;11;1170;Téléphonie;35;18;18
588992;(1200, 305, 1, 11, 2011);2;11;1200;Téléphonie;35;15;16
589031;(1230, 305, 1, 11, 2011);2;11;1230;Téléphonie;35;22;22
589070;(1260, 305, 1, 11, 2011);2;11;1260;Téléphonie;35;7;7
589106;(1290, 305, 1, 11, 2011);2;11;1290;Téléphonie;35;12;12
589143;(1320, 305, 1, 11, 2011);2;11;1320;Téléphonie;35;8;8
589179;(1350, 305, 1, 11, 2011);2;11;1350;Téléphonie;35;5;5
589216;(1380, 305, 1, 11, 2011);2;11;1380;Téléphonie;35;1;1
589250;(1410, 305, 1, 11, 2011);2;11;1410;Téléphonie;35;1;1
589283;(0, 306, 2, 11, 2011);3;11;0;Téléphonie;35;3;3
589316;(30, 306, 2, 11, 2011);3;11;30;Téléphonie;35;2;2
589349;(60, 306, 2, 11, 2011);3;11;60;Téléphonie;35;1;1
589382;(90, 306, 2, 11, 2011);3;11;90;Téléphonie;35;1;1
589415;(120, 306, 2, 11, 2011);3;11;120;Téléphonie;35;1;1
589448;(150, 306, 2, 11, 2011);3;11;150;Téléphonie;35;0;0
589481;(180, 306, 2, 11, 2011);3;11;180;Téléphonie;35;1;1
589514;(210, 306, 2, 11, 2011);3;11;210;Téléphonie;35;0;0
589547;(240, 306, 2, 11, 2011);3;11;240;Téléphonie;35;0;0
589580;(270, 306, 2, 11, 2011);3;11;270;Téléphonie;35;1;1
589613;(300, 306, 2, 11, 2011);3;11;300;Téléphonie;35;1;1
589646;(330, 306, 2, 11, 2011);3;11;330;Téléphonie;35;2;2
589679;(360, 306, 2, 11, 2011);3;11;360;Téléphonie;35;4;4
589714;(390, 306, 2, 11, 2011);3;11;390;Téléphonie;35;10;10
589753;(420, 306, 2, 11, 2011);3;11;420;Téléphonie;35;23;23
589796;(450, 306, 2, 11, 2011);3;11;450;Téléphonie;35;23;24
589842;(480, 306, 2, 11, 2011);3;11;480;Téléphonie;35;73;75
589890;(510, 306, 2, 11, 2011);3;11;510;Téléphonie;35;92;93
589941;(540, 306, 2, 11, 2011);3;11;540;Téléphonie;35;115;115
589992;(570, 306, 2, 11, 2011);3;11;570;Téléphonie;35;113;114
590043;(600, 306, 2, 11, 2011);3;11;600;Téléphonie;35;137;138
590094;(630, 306, 2, 11, 2011);3;11;630;Téléphonie;35;116;122
